global_object_id,field_id,mean_ra,mean_dcl,sigma_ra,sigma_dcl,n_epochs,flux_u,sigma_flux_u,flux_v,sigma_flux_v,flux_g,sigma_flux_g,flux_r,sigma_flux_r,flux_i,sigma_flux_i,flux_z,sigma_flux_z
314432,1,1.84090375506594,-2.10927406,7.4939284E-4,6.958638E-4,3,43.865978,0.85670966,43.865978,0.85670966,360.5412,8.008975,1325.8376,18.077133,3240.1611,3.2160993,5275.376,88.686714
314496,1,2.70992951278338,-0.91423435,0.0037215715,0.0036854581,3,1.779706,0.33142793,1.779706,0.33142793,22.476553,0.47139823,85.40477,1.4559017,183.42009,2.6862316,283.14166,5.0211968
189376,1,1.85621132009953,-0.97566717,0.0011864983,0.0011508804,3,105.17787,1.8771442,105.17787,1.8771442,324.73477,4.7222376,491.91779,8.6461077,571.99017,7.8046441,593.84698,8.7393761
189440,1,2.00916606699924,-1.03352754,0.0044788192,0.0043941811,3,1.462532,0.32274586,1.462532,0.32274586,14.3641,0.27733263,52.085052,0.9597972,206.14035,2.8588822,424.50259,6.3624611
67264,1,0.66484078619518,-0.9548475,0.006458641,0.0060797269,3,2.8628199,0.33760694,2.8628199,0.33760694,26.405457,0.64690101,66.531448,1.1698651,80.44915,1.6249039,112.74834,2.1046057
67776,1,1.25132137784885,-1.43204706,0.0013426935,0.0012569265,3,27.246199,0.8091889,27.246199,0.8091889,131.77403,3.1189144,251.37354,4.0325861,331.38858,5.1781507,380.08041,6.3171058
67840,1,1.12185175491337,-0.89015884,0.0032702198,0.0032377343,3,26.301729,0.83504051,26.301729,0.83504051,101.66671,1.6351901,172.41068,2.9594738,207.43744,6.415267,223.77518,6.5602336
67904,1,1.13091543874073,-0.89454574,0.0090392577,0.01232752,3,9.4964066,0.51274049,9.4964066,0.51274049,38.440781,0.86358553,114.71674,2.2321539,132.66527,4.279644,153.4767,4.7581301
68032,1,1.71872535174905,-1.34000986,0.0013133346,0.0011520846,3,66.48539,1.7843833,66.48539,1.7843833,218.3156,4.5535998,325.09082,4.7879238,369.23196,5.0555367,383.63748,7.6460733
68480,1,0.70049129914445,-0.91693897,0.01040473,0.01013823,3,0.55396402,0.35510403,0.55396402,0.35510403,10.466067,0.30923796,36.758877,0.6899808,90.647881,1.8215964,179.28925,2.9582691
68608,1,1.52029118661223,-0.79912395,0.0081416545,0.0080747642,3,1.591681,0.3462303,1.591681,0.3462303,9.342967,0.30709511,38.363625,1.3998327,84.150101,2.4955511,133.26343,4.6052151
68672,1,1.14175155997493,-0.91368121,0.0074698622,0.0072880299,3,1.73368,0.32734531,1.73368,0.32734531,19.388878,0.3771148,54.128929,0.98372412,82.871307,2.5910735,111.19607,3.4764371
68736,1,2.02455417178587,-1.47004909,6.6685362E-4,6.2261132E-4,3,138.77322,2.7240374,138.77322,2.7240374,591.20532,9.44279,985.00757,14.349413,1146.0342,21.686031,1249.7466,19.470072
68992,1,0.195019818326851,-1.51219672,0.0012668355,0.0012408284,3,83.600014,1.7449005,83.600014,1.7449005,222.85524,3.094774,297.9447,4.6584244,344.73935,3.1336417,344.48581,7.1332192
69056,1,0.193851611320739,-1.44568557,0.0034400809,0.003311347,3,1.319703,0.24594435,1.319703,0.24594435,15.424743,0.26355457,56.094166,0.91378248,116.51286,1.1233821,174.56982,3.7523782
69120,1,1.73306611812332,-0.98025148,0.0052126343,0.0050859228,3,18.772604,0.70679551,18.772604,0.70679551,44.314297,0.83235097,60.491722,1.6332785,71.680916,1.0172529,75.436821,1.5370997
69696,1,0.0833955372207214,-1.33096235,0.0028624609,0.0026636089,3,26.916094,0.54642868,26.916094,0.54642868,59.762646,1.1035094,80.503464,1.4113261,88.099152,1.2451476,92.158813,1.7258446
435520,1,1.19057462425179,-2.00257698,0.076969899,0.067434922,3,3634.4392,90.009987,3634.4392,90.009987,26260.15,4.9007244,56309.262,7.8070221,73283.477,9.8619137,74057.188,24.679663
435776,1,1.1962545127715,-0.84867687,0.0012140799,0.0011984407,3,88.370461,2.3202794,88.370461,2.3202794,482.73444,7.5835962,907.40656,15.337957,1143.5707,35.208786,1194.8447,34.136421
435904,1,1.95393793480244,-0.848674,6.0684478E-4,6.191688E-4,3,81.30938,2.4201088,81.30938,2.4201088,764.73071,13.537602,2001.0118,52.805458,2759.1091,35.230541,3248.1814,39.727982
435968,1,1.79719674743377,-0.90195293,0.0044492865,0.0045846747,3,20.634045,0.7495538,20.634045,0.7495538,47.793049,0.89118171,70.454178,1.8934742,83.613586,1.1606904,91.856575,1.6870412
437120,1,0.27067132830451,-2.09199349,8.5585774E-4,7.7758107E-4,3,309.23834,5.4322963,309.23834,5.4322963,1115.5468,19.912872,1738.2252,34.282494,2006.5881,22.163776,2084.6006,61.485397
437184,1,0.730220170305343,-2.04828373,0.0011524074,0.0010579979,3,105.50811,2.0417604,105.50811,2.0417604,460.34909,12.233455,783.15649,12.135902,939.72943,13.680624,1049.4867,11.118637
437376,1,1.03101350025242,-1.92377201,0.0021595298,0.0020331978,3,4.9816551,0.26374856,4.9816551,0.26374856,37.678432,0.70986694,85.221092,1.4338498,114.02782,2.0903172,135.13406,1.6189053
437440,1,0.732717706706689,-2.04590813,0.0023925682,0.0021640484,3,28.153473,0.77182209,28.153473,0.77182209,119.73312,3.3436778,209.62495,4.1201134,255.79535,5.0232868,290.08377,3.7809143
437504,1,0.732476007041858,-1.95741478,0.0077985199,0.0072926362,3,3.6918919,0.37912667,3.6918919,0.37912667,20.512959,0.57166839,38.339897,0.66377276,48.089664,0.81830102,52.099007,1.6003011
437568,1,0.735336039336622,-1.99163929,0.0049216854,0.0045184628,3,3.528703,0.38899744,3.528703,0.38899744,25.923824,0.71208638,71.58429,1.150161,107.94517,1.6359755,139.89577,2.2390816
437632,1,0.913266230655535,-2.04908482,0.0032141658,0.0029661641,3,16.94537,0.62870145,16.94537,0.62870145,76.9711,1.2013133,136.44626,1.8211553,172.80995,4.1730833,180.13988,2.4989147
437696,1,0.914877561754413,-1.97733704,0.0051046498,0.0047605024,3,5.4432731,0.41064295,5.4432731,0.41064295,31.261528,0.51834375,66.544907,0.93486691,88.386795,2.1702647,103.99536,1.9357938
437760,1,1.19871173909346,-2.0628225,5.4463738E-4,5.0751632E-4,3,704.41614,8.0446587,704.41614,8.0446587,2149.2881,40.773697,3188.4126,53.100357,3621.4395,2.8027594,3832.5325,48.911503
437824,1,1.35533221063929,-2.04603592,0.0017170464,0.0015815756,3,75.727135,1.1296097,75.727135,1.1296097,244.30498,4.6562524,372.87378,6.2441487,434.77448,9.9661722,469.3739,6.39255
437952,1,1.69511945835815,-1.87123886,0.0015031355,0.0012734488,3,29.911453,0.50839359,29.911453,0.50839359,136.87546,3.1337032,239.6059,3.5018592,299.32449,5.6322165,317.06708,4.0368552
438016,1,1.69596551439272,-1.85375038,0.0016563053,0.0014846757,3,15.906236,1.2861217,15.906236,1.2861217,89.7939,13.940114,172.57307,2.5340667,204.83418,3.8689134,160.0087,61.602898
438080,1,1.8556071513432,-1.85539166,7.7364448E-4,7.5927266E-4,3,21.878296,0.57231617,21.878296,0.57231617,238.64284,3.3428926,661.12305,10.273065,983.19965,24.454674,1166.0941,11.172576
438144,1,2.15539331894773,-1.78221909,0.0038126835,0.0036668477,3,3.8730121,0.26448995,3.8730121,0.26448995,19.941025,0.32984301,37.905716,0.63199258,50.765903,1.3050183,56.12579,1.1132745
438208,1,0.0696590253689148,-1.50028152,0.0014618831,0.0014204092,3,17.387537,0.43382531,17.387537,0.43382531,110.38013,2.0098605,229.61855,3.9471464,306.91687,4.1441011,351.23218,5.2753739
438272,1,1.19367635621138,-1.98160473,0.0085860826,0.01109654,3,4.0075908,0.36469796,4.0075908,0.36469796,21.491669,0.44916978,50.1194,0.90187716,73.862061,1.7561598,87.320503,1.938061
438336,1,1.19778525051352,-1.65483779,0.0026006696,0.0024162245,3,29.212387,0.67961419,29.212387,0.67961419,108.69548,1.4474145,176.4998,2.7762144,215.952,4.5487452,225.5287,3.7331109
438400,1,1.35686294838131,-1.53138751,0.004019557,0.0036021087,3,26.247845,0.62685305,26.247845,0.62685305,73.920845,1.000005,94.927864,1.5224581,99.789345,2.146323,99.954971,2.0366473
438464,1,1.50848823991678,-1.5572216,0.001198991,0.0010989828,3,193.77437,3.299809,193.77437,3.299809,521.65125,6.7697501,721.7959,11.207008,807.52649,16.848532,850.25232,12.802073
8000,1,0.899167163946098,-2.15065399,0.0017275008,0.0015323346,3,40.896187,0.66948277,40.896187,0.66948277,104.9752,1.6525968,146.21689,2.1972823,165.34425,2.3853104,166.55043,2.7180738
8448,1,1.29083903183159,-2.1919996,0.0039483244,0.0037689679,3,1.346225,0.22192448,1.346225,0.22192448,9.6677732,0.19690815,36.176323,0.64105672,76.169067,1.1940769,113.00696,1.8045398
8640,1,0.607316614390133,-2.2467462,0.0021556267,0.0022793056,3,2.5667341,0.23628569,2.5667341,0.23628569,27.208269,0.46957424,97.888962,1.4871635,256.21368,3.6650941,430.32544,6.2924199
8768,1,1.30876503670278,-2.2095243,0.0030470067,0.0028719481,3,1.50528,0.22590813,1.50528,0.22590813,16.376289,0.28237045,55.678028,0.95901084,161.91685,2.4709895,283.09454,3.6113794
9536,1,0.515108755097056,-2.18172947,0.0018830005,0.0017774105,3,23.830391,0.51585829,23.830391,0.51585829,80.451988,0.68499112,122.25904,1.3451107,143.73976,2.0807071,158.01143,3.5275838
9600,1,0.206540763318658,-2.18588558,0.0033850677,0.0030697286,3,4.9641352,0.27655935,4.9641352,0.27655935,28.364563,0.28529683,54.57444,0.63916737,72.066521,1.0761987,81.738274,2.0540724
9792,1,0.901785576981774,-2.2073986,0.0025584048,0.0024843405,3,3.015511,0.24762046,3.015511,0.24762046,26.081917,0.44367817,67.735359,1.0430461,91.232315,1.3444091,110.31452,1.9716158
9984,1,0.657710672884561,-2.17777744,5.8144768E-4,5.2217947E-4,3,321.03659,3.3417354,321.03659,3.3417354,1002.8318,15.495601,1522.9951,22.50639,685.92242,1.5362034,1864.1998,26.139105
374272,1,0.257740495403099,-2.03379742,0.0058997893,0.0055304985,3,1.659772,0.3839373,1.659772,0.3839373,16.868813,0.34876353,64.912338,1.3341507,130.1283,1.5328268,196.09047,6.0647287
374336,1,0.405659760253646,-1.9641668,0.0019623933,0.0018238373,3,14.387568,0.53427213,14.387568,0.53427213,135.23106,3.590138,340.69028,5.2269406,469.02725,6.7950215,566.49207,6.1992335
374400,1,0.412709307009322,-1.95343128,0.0088317636,0.0097202426,3,5.8192911,0.42240646,5.8192911,0.42240646,23.101112,0.63855398,58.517441,0.96187913,82.988396,1.2883047,107.58693,1.9867646
374464,1,1.01639077773776,-2.09363381,0.4035348,0.4018133,3,14356.73,9.4499559,14356.73,9.4499559,45955.512,6.6381106,67167.047,9.0247707,74227.547,12.11751,67475.344,24.762657
374528,1,1.17317227518582,-1.93940178,0.0015929114,0.0014841385,3,16.452713,0.58947736,16.452713,0.58947736,163.19984,2.5044651,434.82202,5.6643815,597.85748,14.319612,736.56555,7.5236897
374592,1,1.17969813933436,-1.94801155,0.0023405338,0.0021901547,3,8.4708815,0.42613962,8.4708815,0.42613962,80.25489,1.2522188,220.22388,2.8979056,312.91956,7.514338,399.07977,4.4023824
374656,1,1.48895090394672,-1.93374745,0.0024245565,0.0022123104,3,6.6975079,0.43929672,6.6975079,0.43929672,69.390434,1.3465904,207.02455,3.4910235,342.4704,7.8618393,450.67023,6.172369
374720,1,1.32846339857507,-2.01490418,0.0057320851,0.0052923104,3,4.4697351,0.36713836,4.4697351,0.36713836,29.92017,0.60425782,58.803787,1.0662078,81.329948,1.9237957,100.90941,2.0603759
374784,1,1.48645350155495,-2.10038582,0.0058394549,0.0053872163,3,2.0284851,0.38189188,2.0284851,0.38189188,14.288074,0.31536603,57.356937,1.0212609,191.97581,4.4288559,386.6478,5.3742471
374848,1,0.882006541346879,-1.60580367,9.1656914E-4,8.4167375E-4,3,197.26898,5.045938,197.26898,5.045938,663.08594,16.085979,1099.7505,22.857958,1395.2466,30.407261,1484.031,18.727087
374912,1,1.65330571116333,-2.05998055,0.0015644638,0.001468319,3,11.056477,0.43800026,11.056477,0.43800026,112.8042,1.9455364,426.93936,5.8097329,1143.8405,25.428398,2040.4987,32.039608
374976,1,1.94592158938743,-2.05833546,0.0079611111,0.0076939324,3,2.0143919,0.34089288,2.0143919,0.34089288,17.200382,0.34037411,38.185932,0.61265737,53.809792,1.2690314,62.570026,1.8422768
375040,1,2.2424852556057,-2.03063217,0.059962571,0.051332489,3,1856.7714,33.195744,1856.7714,33.195744,2054.0303,1.5011123,7798.9463,3.1074488,8335.4668,3.7213826,8305.9795,100.32635
375104,1,2.4173136881631,-2.03522221,0.0029181456,0.0026831613,3,39.758785,0.93339843,39.758785,0.93339843,100.64841,0.94697523,142.79718,1.9892632,170.97188,1.9938089,185.53737,3.4375222
130112,1,1.73769861462685,-1.30141848,0.069220982,0.05638548,3,4313.1802,33.979778,4313.1802,33.979778,13388.35,3.8744559,18389.85,5.2794161,20467.68,6.3831663,20556.59,410.73672
130688,1,1.13280875278191,-1.1497814,0.001814852,0.001666554,3,89.035614,2.0580444,89.035614,2.0580444,251.54454,3.1968467,376.39075,10.250798,412.16422,7.9956512,437.43695,7.1723757
130752,1,0.822025170021785,-1.30353945,0.0026919532,0.0025437013,3,4.897893,0.40827033,4.897893,0.40827033,43.625198,0.591353,164.35155,4.488956,408.85919,7.9307652,644.24957,10.352645
130816,1,0.976309184672325,-1.114379105,0.0017828649,0.0016183939,3,9.9315662,0.47859305,9.9315662,0.47859305,99.957985,1.2975103,368.92926,10.047165,820.93536,15.86942,1272.6619,20.132885
130880,1,0.980377742093162,-1.11902636,0.0052576382,0.0048221569,3,2.4226,0.37700987,2.4226,0.37700987,19.237665,0.30420277,68.061577,1.8851254,275.07104,5.3566389,576.81134,9.3250484
130944,1,0.983157261436812,-1.142131024,0.0056862705,0.0052033374,3,1.1071891,0.36275792,1.1071891,0.36275792,18.694149,0.29830196,61.610191,1.7117341,129.69585,2.56898,190.85373,3.4299717
131008,1,1.13421864069151,-1.161239797,0.004069603,0.0036950523,3,22.075855,0.68685156,22.075855,0.68685156,61.839798,0.822936,99.954994,2.7481136,116.98002,2.3278801,129.84087,2.5270984
131072,1,1.13703841651072,-1.1854583563,0.0032529642,0.002978219,3,31.666258,0.8736347,31.666258,0.8736347,91.498505,1.1923788,141.31277,3.868566,158.14951,3.114192,165.35257,3.1049013
131136,1,0.444291208933925,-1.142870122,0.0080835707,0.0070908465,3,9.5653744,0.52325654,9.5653744,0.52325654,37.120506,0.75195622,83.644958,2.1538773,125.78646,2.4431484,171.19598,2.8230009
131200,1,0.600347634189401,-1.258825478,0.0019269757,0.0018398268,3,6.6144738,0.45397231,6.6144738,0.45397231,74.335693,1.424432,279.43222,7.0682411,684.23798,12.887565,1165.3354,15.523242
131264,1,0.606672055148667,-1.1801473436,0.0068506482,0.0062594456,3,0.68648303,0.37430379,0.68648303,0.37430379,12.280359,0.27785689,44.889229,1.178216,108.22637,2.1064351,181.93636,3.0964205
131520,1,0.766152585791173,-1.151039296,0.0016629802,0.0015454262,3,78.468536,1.8452477,78.468536,1.8452477,250.85541,3.1878674,383.67334,10.447292,442.81235,8.5850353,461.09457,7.5407834
131648,1,0.899288013778514,-1.138012105,0.070858799,0.05714101,3,3910.9312,83.390541,3910.9312,83.390541,16442.109,4.0837083,26351.0,5.7554016,32344.76,7.920311,20292.449,14.144732
132096,1,1.37805181832198,-1.119228539,0.00179857,0.0016409041,3,75.13131,1.2818258,75.13131,1.2818258,247.05455,3.1648264,378.45078,7.7708735,427.36469,5.8945012,451.12759,6.9189658
132160,1,1.2263861899052,-1.1787826357,0.0022310356,0.0020458619,3,8.8142757,0.43205467,8.8142757,0.43205467,89.264816,1.172965,254.77893,5.2432251,375.40686,5.1885958,454.09875,6.9560275
132224,1,1.37454717318192,-1.1957732977,0.01022718,0.01025299,3,3.1344621,0.37224728,3.1344621,0.37224728,15.135381,0.25858101,41.351261,0.90717584,60.423283,0.95756978,82.138725,1.9241518
132288,1,1.38187867607798,-1.264440713,0.0052561741,0.0050080703,3,4.2726941,0.34641933,4.2726941,0.34641933,27.125372,0.39916688,64.102676,1.3589152,85.613388,1.2756752,105.69911,2.1826518
132544,1,1.842474910095,-1.094694314,0.0087591847,0.0080361124,3,31.545105,0.6050002,31.545105,0.6050002,33.06554,0.46601054,36.059467,0.61916202,34.237152,0.73596269,33.358906,1.4390233
132608,1,1.68388061155688,-1.249866658,0.0052586612,0.0049551125,3,2.008374,0.35691038,2.008374,0.35691038,16.074705,0.26593775,62.286663,0.9785223,186.11143,3.2607212,339.42224,7.0666528
132928,1,2.49381120325169,-1.253078637,0.004936188,0.0044251829,3,21.182655,0.5562886,21.182655,0.5562886,39.929043,0.65394199,61.797539,0.9374212,87.811966,1.3238786,94.642052,2.8981977
252928,1,1.75594691251973,-1.74833313,0.0051498655,0.0052003935,3,2.488169,0.19858567,2.488169,0.19858567,13.511473,0.27344829,37.471699,0.44115457,52.747219,0.72667378,71.483788,1.1370194
253248,1,1.58619425332953,-0.9826576,0.0011098729,0.0011249286,3,66.731071,1.3536609,66.731071,1.3536609,247.49773,3.1947904,416.06207,5.0006876,519.11017,6.991981,560.50781,7.7807465
253312,1,1.43360216313473,-0.98871343,0.0035459122,0.0036388128,3,1.1889319,0.20476252,1.1889319,0.20476252,14.834223,0.23903719,52.311401,0.67833006,129.39001,1.7944503,206.42711,3.0840116
253376,1,1.26340628068469,-0.89481658,0.0026233674,0.00274304,3,19.548248,0.53896719,19.548248,0.53896719,58.193485,0.78467101,91.36602,1.140903,111.60429,1.5613854,126.08949,2.1611836
253440,1,1.08168959529298,-0.83346767,0.0047158152,0.0045250668,3,10.99339,0.43821925,10.99339,0.43821925,33.448357,1.0076979,59.13826,1.033021,71.841866,1.3087716,77.931557,1.7161851
253504,1,0.607195764557717,-2.2467262,0.0024780848,0.0025040617,3,2.493223,0.20727514,2.493223,0.20727514,28.240572,0.51386893,98.892143,1.3162658,258.98135,2.7719767,421.81061,6.9812388
253696,1,0.74315094156235,-0.90135021,0.060248539,0.057230748,3,331.66473,6.1442266,331.66473,6.1442266,3021.813,88.508812,7560.4463,2.9614067,10638.55,3.9279466,12280.77,209.06572
253760,1,0.873184583986266,-0.89231319,8.0872187E-4,7.7853556E-4,3,56.163307,1.178535,56.163307,1.178535,502.78589,14.742121,1290.3401,21.406691,2000.0537,34.608276,2540.7935,43.412094
253824,1,0.741781390534048,-0.80401057,0.0057312232,0.005591094,3,4.2621312,0.34182337,4.2621312,0.34182337,21.671461,0.6625424,44.254311,0.78707153,56.59552,1.0449623,62.324409,1.4868742
253952,1,0.993389133508942,-1.244827443,0.0043309554,0.0047493735,3,10.644261,0.36088812,10.644261,0.36088812,27.101734,0.42122042,41.511131,0.79714257,48.716331,0.87938678,50.23246,1.1039627
254144,1,2.37646673962761,-1.95040337,0.0036177544,0.0035547388,3,3.396317,0.24449201,3.396317,0.24449201,23.817781,0.36715472,49.273376,0.66729867,65.670822,1.0357418,75.905243,1.7727209
254208,1,0.0827912907388337,-1.76931969,0.0013762211,0.0014421202,3,80.294884,1.3727667,80.294884,1.3727667,219.02843,4.5654964,316.34583,5.0261412,355.76321,5.3231416,371.01755,4.7517333
254400,1,0.241788414011102,-1.76775757,0.0045555169,0.0047407849,3,7.282578,0.32099909,7.282578,0.32099909,37.14542,0.79723424,95.927826,1.5510085,135.67917,2.0663009,171.50546,2.3901362
254848,1,0.404370695374544,-1.67501277,0.0015403987,0.0016246266,3,61.918091,1.2402921,61.918091,1.2402921,169.13269,3.2229402,247.35832,5.4180055,281.15933,4.4035773,291.89328,6.0808535
254912,1,0.556479439843513,-1.61645526,0.0025844139,0.0026504127,3,1.75278,0.22542557,1.75278,0.22542557,27.089148,0.5439958,94.348389,2.0849764,272.2522,4.2655659,466.46832,9.5861807
255232,1,2.39564144569469,-0.77920551,0.0014848112,0.0014689933,3,52.640724,1.2111171,52.640724,1.2111171,215.40273,4.3848686,374.64996,6.2111802,435.06409,7.4092369,468.65216,9.8456488
255296,1,0.559903464824799,-1.55070228,0.0013759061,0.0014117794,3,27.156813,0.58910209,27.156813,0.58910209,164.83159,2.7073541,321.181,5.1748219,399.33539,5.7647662,449.48169,9.768774
255360,1,0.552733121840536,-1.54847068,0.0032554187,0.0034293593,3,1.56257,0.22055033,1.56257,0.22055033,18.972704,0.34652248,64.974709,1.0801108,152.71585,2.2425923,248.97449,5.5023184
255424,1,2.39419122090378,-0.78478355,0.0048124278,0.0046670851,3,18.285677,0.5456062,18.285677,0.5456062,40.035294,0.84583604,52.547207,0.91549379,58.375706,1.0708314,56.593006,1.5299447
255488,1,0.209038302400195,-1.469495,0.0013504605,0.0014678487,3,84.004807,2.0704021,84.004807,2.0704021,291.82376,5.3928146,445.60382,7.7271357,501.67651,8.004612,524.38574,7.9148512
255552,1,0.0508468500377491,-1.32996671,0.0011168644,0.0012727169,3,80.662971,1.9958689,80.662971,1.9958689,379.84445,7.0125813,724.86041,12.549568,898.14026,14.28817,970.02417,14.402489
255616,1,0.0558016636846923,-1.39836042,0.0058471123,0.0066243452,3,0.930417,0.24855638,0.930417,0.24855638,12.330146,0.2682445,41.704418,0.7711246,107.83203,1.7808034,179.46111,2.9993134
314560,1,2.73317293708278,-0.88794727,0.001304379,0.0013014053,3,8.3406191,0.40094236,8.3406191,0.40094236,121.7619,2.2784424,484.13205,8.0048685,1337.973,19.195492,2379.1538,39.864246
314624,1,2.7460635858738,-0.82831783,0.0047070077,0.0048778839,3,18.106195,0.51679009,18.106195,0.51679009,41.637562,0.8129071,57.397137,0.99967468,65.810745,1.0186902,71.146149,1.6653835
314688,1,0.635071631756815,-1.50565261,0.0038326855,0.0039792922,3,5.7600508,0.28341252,5.7600508,0.28341252,24.689823,0.43763864,46.485516,0.78662795,57.919018,0.89539832,65.850876,1.6576046
314752,1,0.87366798331593,-1.59127445,0.096978649,0.10084451,3,4595.8325,57.59222,4595.8325,57.59222,42671.328,7.4760218,107802.7,14.516141,143276.8,27.104292,78790.969,27.576834
314816,1,2.39294243930215,-1.4912712,0.0022342168,0.0020029456,3,23.553493,0.61344165,23.553493,0.61344165,102.01227,1.4582171,174.88417,3.0159636,206.632,2.3688636,219.42747,3.8086741
314880,1,1.98314312335619,-1.77949158,0.0070478199,0.0066521689,3,2.3017659,0.24142992,2.3017659,0.24142992,13.27207,0.25778809,38.572731,0.66021228,55.540646,0.67821848,77.143288,1.4681122
314944,1,0.430876957941511,-1.67256374,0.0015118457,0.0015455253,3,52.852684,1.0859344,52.852684,1.0859344,160.4429,3.0588622,239.965,5.2568998,274.7182,4.3038726,331.83533,6.944612
315008,1,0.430554664919821,-1.62325591,6.3707784E-4,6.5827119E-4,3,332.63287,5.8416638,332.63287,5.8416638,929.11096,17.582066,1323.8737,28.881344,1466.9834,22.762579,1508.9497,30.571819
315072,1,0.632936618050802,-1.37683218,0.0060565514,0.0059045213,3,3.659801,0.26819757,3.659801,0.26819757,19.030428,0.3900128,42.705914,0.63783956,58.97028,1.3889586,76.481239,2.0243206
315200,1,2.04332596467248,-1.73540512,0.0017065376,0.0015671595,3,63.865036,1.1480414,63.865036,1.1480414,190.39299,3.1285613,297.28076,4.7200804,344.01703,3.6656113,359.85574,4.0637312
315264,1,1.88493310932363,-1.8189737,0.0039705369,0.003644984,3,2.1091051,0.2400246,2.1091051,0.2400246,21.698427,0.39065364,69.191742,1.1332313,106.17714,1.196269,138.85927,1.980233
315392,1,1.46159882656241,-2.03336731,0.002706483,0.0025315904,3,4.2641988,0.29640535,4.2641988,0.29640535,36.999508,0.84628177,123.77324,1.733006,253.96469,3.3641253,355.88409,6.2757936
315456,1,1.47029988048678,-1.99191013,0.0054320171,0.0051938393,3,0.104891,0.37405899,0.104891,0.37405899,11.549459,0.29112563,40.315884,0.61182302,79.816597,1.1140369,108.2318,2.277225
315520,1,1.76847495820967,-2.03525177,0.0043065632,0.0040614489,3,1.794668,0.23762493,1.794668,0.23762493,16.206808,0.39112771,55.494087,0.81583983,96.72361,1.33303,127.58578,2.561023
315584,1,2.16993555531319,-1.59733218,7.0090039E-4,6.4648414E-4,3,245.49294,2.913929,245.49294,2.913929,1049.3577,9.7645826,1724.3326,19.050543,655.49713,1.629447,2250.8843,25.818958
315648,1,1.29313515184558,-1.257334885,8.832342E-4,8.7874359E-4,3,102.18526,1.4848551,102.18526,1.4848551,544.02612,8.7946291,1096.5964,17.152571,1343.4438,15.032132,1407.6082,29.04701
315712,1,0.580850661902552,-1.54159564,0.0039776447,0.0041445685,3,1.087947,0.18562487,1.087947,0.18562487,13.225003,0.25615776,45.745541,0.77492213,98.995827,1.4772822,154.40677,3.4992425
315776,1,2.12272392934288,-1.67330856,6.2529586E-4,5.763754E-4,3,189.69777,2.3522382,189.69777,2.3522382,1097.007,10.204202,2054.1072,22.682217,2239.9753,34.285587,2827.3069,32.360764
315840,1,0.325295130933493,-1.73707787,0.0016332484,0.0016962888,3,7.520462,0.38308045,7.520462,0.38308045,76.414803,1.6102183,212.95128,3.3947687,316.6651,4.74296,385.08078,4.907979
315904,1,0.169117831723878,-1.7040054,0.0056919185,0.0062243952,3,2.1371989,0.27916226,2.1371989,0.27916226,13.228306,0.30765495,38.734596,0.6550805,57.649284,0.92016846,77.189011,1.3137225
315968,1,2.62900105158819,-0.97846906,0.0069140913,0.0065463562,3,0.71284401,0.32531542,0.71284401,0.32531542,11.311613,0.29359916,39.142731,0.74009514,93.335464,1.4421504,142.90559,2.8120968
316032,1,0.648969255276978,-1.47397632,0.061030831,0.057402961,3,550.66168,7.7009706,550.66168,7.7009706,2530.1526,1.6181781,4811.23,2.3706203,5819.0923,3.0716059,6194.8423,132.29753
316096,1,0.324247765719222,-1.45285053,0.0029725751,0.0031023987,3,15.008368,0.42875233,15.008368,0.42875233,49.549706,0.83880723,84.484932,1.3934984,100.48319,1.5043565,108.89579,2.5539639
316160,1,0.656179935142541,-1.50224799,0.0031353023,0.0032490976,3,6.2330132,0.29004648,6.2330132,0.29004648,32.183578,0.55783814,63.699448,1.0596794,82.727783,1.2456353,95.329857,2.2628083
316224,1,1.73161589333242,-1.224060231,0.0021071169,0.0020337079,3,14.152361,0.40556553,14.152361,0.40556553,77.061745,1.6597241,163.11417,3.1202652,202.15178,2.3841779,228.71146,4.0855823
316288,1,1.73137419366758,-1.18789404055,0.0044562048,0.0043569421,3,3.5286751,0.25193805,3.5286751,0.25193805,21.786512,0.49122396,46.791294,0.92536086,60.874203,0.79404128,71.488388,1.5954849
316416,1,1.76376181474545,-1.96898667,4.8766521E-4,4.5734405E-4,3,872.96594,16.232454,872.96594,16.232454,2525.343,47.817677,3430.6746,49.073963,3810.5337,2.6132741,3840.3828,37.384045
316672,1,0.0218430690267189,-2.14898029,0.0035247183,0.0035783569,3,12.173853,0.38478774,12.173853,0.38478774,49.318111,1.322373,90.062958,3.980401,112.3791,7.0333648,120.69563,10.404285
316736,1,0.0290537309349997,-2.08779923,0.002657084,0.002775114,3,3.9684889,0.26048061,3.9684889,0.26048061,40.202473,0.98695761,153.62595,2.5394292,406.57562,7.2645187,680.65637,18.818508
316800,1,1.66595452627995,-1.68438167,0.0012959311,0.0012903163,3,86.182671,1.3031099,86.182671,1.3031099,208.67236,3.625855,282.36829,2.8781538,301.71573,3.776813,302.44019,3.6380236
316864,1,2.34436110149205,-2.2443048,0.0016662696,0.0015382395,3,15.252881,0.66207546,15.252881,0.66207546,123.84746,1.7216805,283.60269,4.1841369,383.63763,3.693433,436.90109,6.1555071
